Timestamp,TimeDelta,AddrMode,DevAddr,PacketInformation,CommandId,Status,Description
23-01-20 11:54:43:727185,0,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:54:57:891364,14.164179,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-20 11:55:09:205626,11.314262,,,55 00 05 00 00 05 aa ,ZBHCI_CMD_BDB_FACTORY_RESET,,
23-01-20 11:55:59:157596,49.95197,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-20 11:56:04:289848,5.132252,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:56:14:241711,9.951863,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:56:14:246715,0.005004,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:56:21:846778,7.600063,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:58:34:897938,133.05116,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:58:34:902940,0.005002,,,55 80 00 00 04 c4 00 40 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x40 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-20 11:58:35:008378,0.105438,,,55 80 40 00 06 c6 00 00 00 00 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_RSP,ZBHCI_MSG_STATUS_SUCCESS,total_cnt:0x0 start_idx:0x0 list_count:0x0 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-20 11:58:40:141542,5.133164,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-20 11:58:40:145553,0.004011,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-20 11:58:42:969264,2.823711,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-20 11:58:42:978376,0.009112,,,55 80 00 00 04 85 00 01 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x1 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-20 11:59:31:616890,48.638514,,,55 00 05 00 00 05 aa ,ZBHCI_CMD_BDB_FACTORY_RESET,,
23-01-20 11:59:31:623859,0.006969,,,55 80 00 00 04 81 00 05 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x5 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-20 11:59:57:099237,25.475378,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 12:00:03:815476,6.716239,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-20 12:00:23:901525,20.086049,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 12:01:57:301159,93.399634,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
