Timestamp,TimeDelta,AddrMode,DevAddr,PacketInformation,CommandId,Status,Description
23-01-11 19:23:58:757794,0.099657,,,55 80 40 00 06 c6 00 00 00 00 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_RSP,ZBHCI_MSG_STATUS_SUCCESS,total_cnt:0x0 start_idx:0x0 list_count:0x0 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:24:04:300677,5.542883,,,55 00 05 00 00 05 aa ,ZBHCI_CMD_BDB_FACTORY_RESET,,
23-01-11 19:24:04:305702,0.005025,,,55 80 00 00 04 81 00 05 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x5 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:24:07:170119,2.864417,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-11 19:24:07:178452,0.008333,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:24:08:500548,1.322096,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-11 19:24:08:505571,0.005023,,,55 80 00 00 04 85 00 01 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x1 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:24:13:361335,4.855764,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-11 19:24:13:368368,0.007033,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:21:835926,308.467558,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-11 19:29:21:846926,0.011,,,55 80 00 00 04 c4 00 40 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x40 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:21:946044,0.099118,,,55 80 40 00 06 c6 00 00 00 00 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_RSP,ZBHCI_MSG_STATUS_SUCCESS,total_cnt:0x0 start_idx:0x0 list_count:0x0 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:27:800815,5.854771,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-11 19:29:27:805815,0.005,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:29:774511,1.968696,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-11 19:29:29:781516,0.007005,,,55 80 00 00 04 85 00 01 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x1 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:34:911944,5.130428,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-11 19:29:34:920951,0.009007,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:45:630684,10.709733,0x02,0xffff,55 00 34 00 04 31 ff ff 00 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0x0 (s) tc_significance: 0x1
23-01-11 19:29:45:636723,0.006039,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:29:53:211599,7.574876,0x02,0xffff,55 00 34 00 04 30 ff ff 01 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0x1 (s) tc_significance: 0x1
23-01-11 19:29:53:221628,0.010029,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:30:02:576271,9.354643,0x02,0xffff,55 00 34 00 04 11 ff ff 20 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0x20 (s) tc_significance: 0x1
23-01-11 19:30:02:586270,0.009999,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:30:40:483659,37.897389,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-11 19:30:40:491660,0.008001,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:37:12:992634,392.500974,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-11 19:37:13:000635,0.008001,,,55 80 00 00 04 c4 00 40 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x40 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:37:13:102593,0.101958,,,55 80 40 00 06 c6 00 00 00 00 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_RSP,ZBHCI_MSG_STATUS_SUCCESS,total_cnt:0x0 start_idx:0x0 list_count:0x0 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:37:17:053681,3.951088,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
23-01-11 19:37:17:059678,0.005997,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-11 19:37:18:544500,1.484822,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-11 19:37:23:349719,4.805219,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
