Timestamp,TimeDelta,AddrMode,DevAddr,PacketInformation,CommandId,Status,Description
23-01-05 14:03:07:788765,0.009033,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:03:18:637206,10.848441,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:18:643303,0.006097,,,55 80 00 00 04 85 00 01 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x1 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:03:20:008226,1.364923,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:22:764616,2.75639,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:26:852514,4.087898,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:29:692235,2.839721,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:30:987172,1.294937,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:03:35:156310,4.169138,,,55 00 07 00 01 08 0e aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 14
23-01-05 14:03:41:142447,5.986137,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:04:56:606549,75.464102,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-05 14:05:02:209100,5.602551,0x02,0xfffc,55 00 34 00 04 cd ff fc ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-05 14:05:02:214135,0.005035,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:09:37:875771,275.661636,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-05 14:09:37:886769,0.010998,,,55 80 00 00 04 c4 00 40 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x40 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:09:37:980822,0.094053,,,55 80 40 00 06 c6 00 00 00 00 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_RSP,ZBHCI_MSG_STATUS_SUCCESS,total_cnt:0x0 start_idx:0x0 list_count:0x0 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:09:39:846641,1.865819,0x02,0xfffc,55 00 34 00 04 cd ff fc ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-05 14:09:39:856691,0.01005,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:09:45:106557,5.249866,0x02,0xffff,55 00 34 00 04 ce ff ff ff 01 aa ,ZBHCI_CMD_MGMT_PERMIT_JOIN_REQ,,duration: 0xff (s) tc_significance: 0x1
23-01-05 14:09:45:116556,0.009999,,,55 80 00 00 04 b0 00 34 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x34 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:09:48:136837,3.020281,,,55 00 07 00 01 08 0e aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 14
23-01-05 14:09:48:145929,0.009092,,,55 80 00 00 04 83 00 07 00 00 aa ,ZBHCI_CMD_ACKNOWLEDGE,ZBHCI_MSG_STATUS_SUCCESS,	msgtype:0x7 status:0x0(ZBHCI_MSG_STATUS_SUCCESS)
23-01-05 14:10:04:436621,16.290692,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-05 14:10:06:251411,1.81479,,,55 00 07 00 01 08 0e aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 14
