Timestamp,TimeDelta,AddrMode,DevAddr,PacketInformation,CommandId,Status,Description
23-01-20 11:48:12:085293,0,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:48:26:387426,14.302133,,,55 00 07 00 01 0d 0b aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 11
23-01-20 11:48:57:734569,31.347143,,,55 00 07 00 01 0d 0b aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 11
23-01-20 11:49:23:650342,25.915773,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-20 11:49:26:654909,3.004567,,,55 00 01 00 00 01 aa ,ZBHCI_CMD_BDB_COMMISSION_FORMATION,,
23-01-20 11:49:30:466445,3.811536,,,55 00 05 00 00 05 aa ,ZBHCI_CMD_BDB_FACTORY_RESET,,
23-01-20 11:49:32:583238,2.116793,,,55 00 05 00 00 05 aa ,ZBHCI_CMD_BDB_FACTORY_RESET,,
23-01-20 11:54:07:348043,274.764805,,,55 00 40 00 02 42 00 00 aa ,ZBHCI_CMD_NODES_JOINED_GET_REQ,,start_idx: 0x0
23-01-20 11:54:16:643666,9.295623,,,55 00 07 00 01 11 17 aa ,ZBHCI_CMD_BDB_CHANNEL_SET,,channel: 23
